         30469671 function calls (30469298 primitive calls) in 87.197 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.005    0.005 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\backend_bases.py:2623(__init__)
        1    0.000    0.000    0.069    0.069 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\backend_bases.py:3251(new_figure_manager)
        6    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\axes\_base.py:2441(<listcomp>)
       36    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\artist.py:1020(sticky_edges)
        6    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\transforms.py:347(xmin)
        3    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\markers.py:768(_set_tickdown)
       18    0.000    0.000    0.000    0.000 {method 'count' of 'str' objects}
        4    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\networkx\algorithms\components\weakly_connected.py:23(weakly_connected_components)
       20    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\artist.py:373(get_transform)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\axis.py:1953(_get_offset_text)
       12    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numpy\core\_ufunc_config.py:441(__enter__)
        1    0.000    0.000    0.000    0.000 {built-in method setPalette}
       16    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\ticker.py:536(set_useOffset)
        1    0.000    0.000    0.001    0.001 {built-in method builtins.print}
        3    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\transforms.py:1307(contains_branch_seperately)
        3    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\backends\backend_qt5.py:292(get_width_height)
        3    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\axis.py:411(apply_tickdir)
       11    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numpy\lib\shape_base.py:608(_column_stack_dispatcher)
        3    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\transforms.py:1287(contains_branch)
       29    0.000    0.000    0.000    0.000 {method 'replace' of 'str' objects}
       19    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\text.py:236(set_rotation_mode)
       12    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numpy\core\_ufunc_config.py:446(__exit__)
        1    0.000    0.000    0.002    0.002 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\axes\_base.py:942(_gen_axes_spines)
      4/2    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\networkx\utils\decorators.py:64(_not_implemented_for)
       12    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\cycler.py:138(keys)
        1    0.000    0.000    0.032    0.032 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\figure.py:1261(add_subplot)
       66    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numpy\core\multiarray.py:707(dot)
       12    0.000    0.000    0.001    0.000 <__array_function__ internals>:2(isclose)
      9/6    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\transforms.py:2343(__eq__)
        3    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\lines.py:746(_is_sorted)
       28    0.000    0.000    0.000    0.000 {method 'pop' of 'collections.OrderedDict' objects}
       10    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\axis.py:792(get_transform)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\axis.py:2225(_get_label)
        2    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\backends\backend_qt5.py:410(sizeHint)
       58    0.000    0.000    0.000    0.000 {method 'values' of 'dict' objects}
       73    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\cbook\__init__.py:1771(<listcomp>)
       27    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numpy\lib\stride_tricks.py:266(<genexpr>)
       12    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(result_type)
       20    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\cycler.py:371(<genexpr>)
       21    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\lines.py:1050(set_color)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\axes\_base.py:1133(_set_title_offset_trans)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\colors.py:185(_to_rgba_no_colorcycle)
       17    0.000    0.000    0.002    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\patches.py:757(get_patch_transform)
        2    0.000    0.000    0.005    0.002 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\axis.py:945(set_clip_path)
       12    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numpy\core\_ufunc_config.py:437(__init__)
        2    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\axes\_base.py:143(set_prop_cycle)
        3    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\axes\_base.py:786(get_yaxis_text2_transform)
        6    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\axis.py:1881(getter)
        3    0.000    0.000    0.005    0.002 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\axis.py:2218(_get_tick)
       71    0.000    0.000    0.000    0.000 {method 'items' of 'collections.OrderedDict' objects}
        3    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\transforms.py:2237(__eq__)
        6    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\transforms.py:2350(_iter_break_from_left_to_right)
       11    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\patches.py:310(set_facecolor)
       10    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\axes\_base.py:3289(get_xscale)
        2    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\backends\backend_qt5.py:487(draw_idle)
        2    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\networkx\classes\digraph.py:270(__init__)
        4    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\artist.py:985(set_label)
        6    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numpy\ma\core.py:677(getdata)
        3    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\axes\_base.py:3480(set_ybound)
        6    0.000    0.000    0.002    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\axis.py:230(set_clip_path)
        3    0.000    0.000    0.032    0.011 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\pyplot.py:901(gca)
        6    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\transforms.py:357(xmax)
        5    0.000    0.000    0.002    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\axes\_base.py:957(<genexpr>)
       10    0.000    0.000    0.000    0.000 {built-in method builtins.all}
       44    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\networkx\classes\coreviews.py:50(__iter__)
        8    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\backend_bases.py:2148(mpl_connect)
        3    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\figure.py:898(<genexpr>)
        1    0.000    0.000    0.000    0.000 {method 'seed' of 'numpy.random.mtrand.RandomState' objects}
        3    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\markers.py:762(_set_tickup)
        4    0.000    0.000    0.000    0.000 {built-in method setEnabled}
        9    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numpy\lib\stride_tricks.py:262(<listcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\figure.py:1624(clf)
        2    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\backends\backend_qt5.py:856(set_history_buttons)
       32    0.000    0.000    0.000    0.000 {method 'setdefault' of 'dict' objects}
      4/3    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\transforms.py:2328(_invalidate_internal)
        3    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\markers.py:748(_set_tickleft)
       17    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\font_manager.py:1043(get_default_size)
        2    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\transforms.py:1651(set)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\_pylab_helpers.py:110(set_active)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\axes\_base.py:604(set_figure)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\figure.py:465(_set_dpi)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\axis.py:2245(_get_offset_text)
        8    0.000    0.000    0.000    0.000 {built-in method setDevicePixelRatio}
        4    0.000    0.000    0.002    0.001 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\spines.py:226(cla)
        3    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\axes\_base.py:2416(<listcomp>)
       48    0.000    0.000    0.000    0.000 {built-in method numpy.geterrobj}
        2    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\cbook\__init__.py:180(_remove_proxy)
       21    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\lines.py:550(set_markevery)
       17    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\axis.py:795(get_scale)
        2    0.000    0.000    0.000    0.000 {method 'nonzero' of 'numpy.ndarray' objects}
        2    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\networkx\generators\classic.py:384(empty_graph)
        6    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\transforms.py:352(ymin)
       26    0.000    0.000    0.000    0.000 {built-in method builtins.hash}
        2    0.000    0.000    0.001    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\networkx\convert_matrix.py:1152(from_numpy_array)
       48    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\networkx\classes\coreviews.py:44(__init__)
        6    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\patches.py:450(set_joinstyle)
        3    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\axis.py:617(update_position)
        4    0.000    0.000    0.002    0.001 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\spines.py:214(register_axis)
        3    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\markers.py:754(_set_tickright)
        2    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\networkx\algorithms\components\weakly_connected.py:109(is_weakly_connected)
        2    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\figure.py:74(as_list)
        3    0.000    0.000    0.000    0.000 {method 'any' of 'numpy.ndarray' objects}
       12    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\transforms.py:2047(transform)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\copy.py:66(copy)
       14    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\cbook\__init__.py:972(<listcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\figure.py:115(add)
        6    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\transforms.py:362(ymax)
        3    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\threading.py:1104(is_alive)
        6    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\artist.py:893(set_alpha)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\rcsetup.py:192(validate_axisbelow)
        2    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\figure.py:82(get)
        3    0.000    0.000    0.032    0.011 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\figure.py:1888(gca)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numpy\core\_dtype.py:333(_name_get)
        3    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\axis.py:405(_get_text1_transform)
        3    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\axis.py:522(_get_text1_transform)
        2    0.000    0.000    0.000    0.000 {method 'cumsum' of 'numpy.ndarray' objects}
        3    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\axes\_base.py:2417(<listcomp>)
        7    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\patches.py:264(set_antialiased)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\axes\_base.py:2708(set_axisbelow)
        7    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\axes\_base.py:3672(get_yscale)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\rcsetup.py:118(validate_bool)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\figure.py:512(set_constrained_layout)
        2    0.000    0.000    0.000    0.000 {built-in method setCheckable}
        1    0.000    0.000    0.000    0.000 {built-in method setWindowTitle}
       20    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\transforms.py:2043(get_matrix)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\markers.py:417(_set_circle)
       16    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\ticker.py:560(set_useMathText)
        6    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\axis.py:216(get_tick_padding)
        1    0.000    0.000    0.000    0.000 {built-in method setWindowIcon}
        4    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\_pylab_helpers.py:100(get_active)
        6    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\transforms.py:702(<listcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\figure.py:1418(_add_axes_internal)
        1    0.000    0.000    0.000    0.000 {built-in method matplotlib._path.affine_transform}
        2    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\font_manager.py:858(copy)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\backends\backend_qt5.py:98(_create_qApp)
        3    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\__init__.py:1340(is_interactive)
        2    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\cbook\__init__.py:690(push)
        6    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\cbook\__init__.py:85(__hash__)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\pyplot.py:611(get_fignums)
       19    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\text.py:552(set_wrap)
       30    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\ticker.py:299(_set_locator)
        4    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\axis.py:2461(get_minpos)
       31    0.000    0.000    0.000    0.000 {built-in method nt.fspath}
        4    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\axis.py:2153(get_minpos)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\backend_bases.py:2489(__init__)
        2    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numpy\core\fromnumeric.py:42(_wrapit)
        2    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\codeop.py:132(__call__)
        5    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\figure.py:145(current_key_axes)
        3    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\axes\_base.py:3464(get_ybound)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\backend_bases.py:2507(notify_axes_change)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\axes\_subplots.py:122(update_params)
        8    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\axis.py:1536(have_units)
        2    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\cbook\__init__.py:913(__init__)
        3    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\axis.py:408(_get_text2_transform)
        1    0.000    0.000    0.000    0.000 {built-in method setMouseTracking}
        3    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\ipykernel\iostream.py:93(_event_pipe)
        9    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\transforms.py:178(<lambda>)
        6    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\transforms.py:704(<listcomp>)
       19    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\font_manager.py:837(set_file)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\axes\_base.py:32(_process_plot_format)
        6    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\transforms.py:703(<listcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\backend_bases.py:3269(draw_if_interactive)
        3    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\axis.py:525(_get_text2_transform)
        2    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\transforms.py:2093(__init__)
       19    0.000    0.000    0.000    0.000 {built-in method builtins.callable}
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\figure.py:543(set_constrained_layout_pads)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\figure.py:1091(fixlist)
       16    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\cbook\__init__.py:922(<listcomp>)
        1    0.000    0.000    0.000    0.000 {built-in method setFocus}
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\figure.py:486(set_tight_layout)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\gridspec.py:295(get_subplot_params)
        4    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\transforms.py:401(height)
        7    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\transforms.py:938(minposx)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\backends\backend_qt5agg.py:19(__init__)
       14    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\axis.py:381(<dictcomp>)
        1    0.000    0.000    0.000    0.000 {method '__reduce_ex__' of 'object' objects}
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\gridspec.py:184(__init__)
        6    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\transforms.py:280(__array__)
       14    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\axis.py:359(<dictcomp>)
        2    0.000    0.000    0.000    0.000 <decorator-gen-150>:1(empty_graph)
        6    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\transforms.py:705(<listcomp>)
        6    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\patches.py:469(set_hatch)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\transforms.py:1776(transform_affine)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\IPython\utils\decorators.py:41(wrapper)
        4    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\IPython\core\compilerop.py:138(extra_flags)
        3    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\transforms.py:1621(__eq__)
        2    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\ipykernel\iostream.py:310(_is_master_process)
        2    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\IPython\core\interactiveshell.py:117(<lambda>)
       17    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numpy\core\shape_base.py:21(_atleast_1d_dispatcher)
        7    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\transforms.py:942(minposy)
        3    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\text.py:533(set_clip_box)
        2    0.000    0.000    0.000    0.000 {built-in method resize}
       24    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numpy\core\fromnumeric.py:2671(_amin_dispatcher)
        6    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\transforms.py:1260(_iter_break_from_left_to_right)
        4    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\axes\_base.py:2500(_get_axis_list)
        3    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\axes\_base.py:3050(xaxis_inverted)
       12    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\axis.py:1502(_update_axisinfo)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\figure.py:875(set_size_inches)
        3    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.lock' objects}
        2    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\figure.py:779(set_canvas)
        3    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\axes\_base.py:299(_setdefaults)
        4    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\axis.py:1026(_set_artist_props)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numpy\linalg\linalg.py:215(_assert_finite)
        2    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\cbook\__init__.py:662(__init__)
        5    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\cbook\__init__.py:715(clear)
       14    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\axis.py:370(<dictcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numpy\core\fromnumeric.py:1490(diagonal)
        6    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\text.py:1089(set_x)
